1, 18329, Note_off_c, 0, 60, 0
1, 18329, Note_on_c, 0, 65, 30
1, 18425, Note_off_c, 0, 65, 0
1, 18425, Note_off_c, 0, 41, 0
1, 18425, Note_off_c, 0, 68, 0
1, 18425, Note_off_c, 0, 56, 0
1, 18425, Note_on_c, 0, 67, 41
1, 18425, Note_on_c, 0, 55, 33
1, 18617, Note_off_c, 0, 67, 0
1, 18617, Note_on_c, 0, 36, 33
1, 18617, Note_on_c, 0, 60, 36
1, 18713, Note_off_c, 0, 60, 0
1, 18713, Note_on_c, 0, 63, 36
1, 18809, Note_off_c, 0, 63, 0
1, 18809, Note_off_c, 0, 36, 0
1, 18809, Note_on_c, 0, 55, 36
1, 18905, Note_off_c, 0, 55, 0
1, 18905, Note_on_c, 0, 60, 36
1, 19001, Note_off_c, 0, 60, 0
1, 19001, Note_on_c, 0, 36, 33
1, 19001, Note_on_c, 0, 65, 36
1, 19097, Note_off_c, 0, 65, 0
1, 19097, Note_on_c, 0, 55, 28
1, 19193, Note_off_c, 0, 55, 0
1, 19193, Note_off_c, 0, 36, 0
1, 19193, Note_on_c, 0, 60, 36
1, 19289, Note_off_c, 0, 60, 0
1, 19289, Note_on_c, 0, 62, 36
1, 19385, Note_off_c, 0, 62, 0
1, 19385, Note_on_c, 0, 36, 33
1, 19385, Note_on_c, 0, 55, 36
1, 19481, Note_off_c, 0, 55, 0
1, 19481, Note_on_c, 0, 60, 36
1, 19577, Note_off_c, 0, 60, 0
1, 19577, Note_off_c, 0, 36, 0
1, 19577, Note_on_c, 0, 63, 36
1, 19673, Note_off_c, 0, 63, 0
1, 19673, Note_on_c, 0, 62, 36
1, 19769, Note_off_c, 0, 62, 0
1, 19769, Note_on_c, 0, 36, 33
1, 19769, Note_on_c, 0, 60, 36
1, 19865, Note_off_c, 0, 60, 0
1, 19865, Note_on_c, 0, 55, 36
1, 19961, Note_off_c, 0, 55, 0
1, 19961, Note_off_c, 0, 36, 0
1, 19961, Note_on_c, 0, 67, 36
1, 20057, Note_off_c, 0, 67, 0
1, 20153, Note_on_c, 0, 36, 33
1, 20153, Note_on_c, 0, 60, 36
1, 20249, Note_off_c, 0, 60, 0
1, 20249, Note_on_c, 0, 63, 36
1, 20345, Note_off_c, 0, 63, 0
1, 20345, Note_off_c, 0, 36, 0
1, 20345, Note_on_c, 0, 55, 36
1, 20441, Note_off_c, 0, 55, 0
1, 20441, Note_on_c, 0, 60, 36
1, 20537, Note_off_c, 0, 60, 0
1, 20537, Note_on_c, 0, 36, 33
1, 20537, Note_on_c, 0, 65, 36
1, 20633, Note_off_c, 0, 65, 0
1, 20633, Note_on_c, 0, 55, 36
1, 20729, Note_off_c, 0, 55, 0
1, 20729, Note_off_c, 0, 36, 0
1, 20729, Note_on_c, 0, 60, 36
1, 20825, Note_off_c, 0, 60, 0
1, 20825, Note_on_c, 0, 62, 36
1, 20921, Note_off_c, 0, 62, 0
1, 20921, Note_on_c, 0, 36, 33
1, 20921, Note_on_c, 0, 55, 36
1, 21017, Note_off_c, 0, 55, 0
1, 21017, Note_on_c, 0, 62, 36
1, 21113, Note_off_c, 0, 62, 0
1, 21113, Note_off_c, 0, 36, 0
1, 21113, Note_on_c, 0, 63, 36
1, 21209, Note_off_c, 0, 63, 0
1, 21209, Note_on_c, 0, 62, 36
1, 21305, Note_off_c, 0, 62, 0
1, 21305, Note_on_c, 0, 36, 33
1, 21305, Note_on_c, 0, 63, 36
1, 21401, Note_off_c, 0, 63, 0
1, 21401, Note_on_c, 0, 65, 36
1, 21497, Note_off_c, 0, 65, 0
1, 21497, Note_off_c, 0, 36, 0
1, 21497, Note_off_c, 0, 55, 0
1, 21497, Note_on_c, 0, 56, 25
1, 21497, Note_on_c, 0, 68, 39
1, 21497, Note_on_c, 0, 75, 30
1, 21593, Note_off_c, 0, 75, 0
1, 21593, Note_on_c, 0, 72, 30
1, 21689, Note_off_c, 0, 72, 0
1, 21689, Note_on_c, 0, 44, 33
1, 21689, Note_on_c, 0, 68, 30
1, 21785, Note_off_c, 0, 68, 0
